tracklet_id,local_track_id,source_gid,final_gid,start_frame,end_frame,entry_side,exit_side,motion_dx,motion_dy,median_h_ratio,median_aspect,quality,num_rows,num_clean_embeds,clean_embed_count,upper_topk_count,lower_topk_count
129,1,1,22,3884,3884,right,right,0.0,0.0,0.21458426117897034,0.5167814493179321,0.8419396651288108,1,1,1,1,1
243,15,15,170,3884,3897,center,center,0.6502471566200256,-0.7597227096557617,0.26523521542549133,0.7506027221679688,0.9984016590662729,12,4,4,4,4
130,1,1,22,3915,3922,right,right,0.7645242214202881,0.6445949673652649,0.21514654159545898,0.46329811215400696,0.8261219705273413,8,3,3,3,3
244,15,15,170,3991,3991,center,center,0.0,0.0,0.19880473613739014,1.0267407894134521,1.0,1,1,1,1,1
245,15,15,22,3998,3999,right,right,-0.3314521312713623,0.9434720277786255,0.21523059904575348,0.4768460690975189,0.8333759590792839,2,1,1,1,1
131,1,1,22,4030,4030,right,right,0.0,0.0,0.21157504618167877,0.463509202003479,0.8155188162221411,1,1,1,1,1
132,1,1,22,4038,4039,right,right,-0.49472275376319885,-0.8690508604049683,0.21089468896389008,0.4652656316757202,0.8155188162221411,2,1,1,1,1
133,1,1,22,4042,4051,right,right,0.9935158491134644,-0.11369388550519943,0.21252284944057465,0.46872276067733765,0.8219279015954207,8,3,3,3,3
134,1,1,22,4058,4080,right,right,0.9176990985870361,-0.3972761332988739,0.21427878737449646,0.4689480662345886,0.8340495981001097,22,8,8,8,8
135,1,1,22,4085,4106,right,right,0.9506261944770813,0.3103383481502533,0.21405668556690216,0.4538589119911194,0.8209107827913774,22,8,8,8,8
136,1,1,22,4113,4119,right,right,0.9824127554893494,-0.18672220408916473,0.21557821333408356,0.5302025079727173,0.8601502557544758,6,2,2,2,2
137,1,1,22,4136,4137,right,right,-0.9985244870185852,0.05430271476507187,0.21063299477100372,0.47635799646377563,0.8220496894409938,2,1,1,1,1
138,1,1,22,4154,4154,right,right,0.0,0.0,0.21203173696994781,0.47885191440582275,0.826890756302521,1,1,1,1,1
139,1,1,22,4167,4167,right,right,0.0,0.0,0.21247580647468567,0.4645206928253174,0.8218441724515894,1,1,1,1,1
140,1,1,22,4176,4192,right,right,-0.40282538533210754,0.915276825428009,0.21665236353874207,0.4664287567138672,0.8269265020651714,17,6,6,6,6
269,16,16,188,4189,4203,right,right,0.9981573820114136,-0.06067817285656929,0.2996141314506531,0.7205080986022949,0.9149427182407586,14,5,5,5,5
141,1,1,22,4195,4198,right,right,0.20821882784366608,-0.9780822396278381,0.2140929251909256,0.4622741937637329,0.8171829996167367,4,2,2,2,2
142,1,1,22,4202,4204,right,right,-0.76442950963974,-0.6447073221206665,0.2127782553434372,0.45779189467430115,0.8110883321227931,3,1,1,1,1
143,1,1,22,4222,4222,right,right,0.0,0.0,0.21488319337368011,0.4515501856803894,0.8167373361263848,1,1,1,1,1
270,16,16,188,4244,4267,right,right,0.6445905566215515,-0.7645279169082642,0.28284621238708496,0.6785827875137329,0.9954146681773385,24,8,8,8,8
144,1,1,22,4251,4260,right,right,-0.5035296082496643,-0.8639780282974243,0.2159692943096161,0.467390239238739,0.8286385758921817,10,4,4,4,4
271,16,16,188,4271,4292,right,right,0.9071352481842041,0.4208390712738037,0.2887157201766968,0.6681656241416931,0.9981652951444184,22,8,8,8,8
246,15,15,127,4281,4325,center,center,0.9948546886444092,-0.10131186991930008,0.27654409408569336,0.6567717790603638,1.0,45,10,10,8,8
145,1,1,22,4295,4297,right,right,-0.8479186296463013,-0.5301263928413391,0.21514812111854553,0.4597122371196747,0.8218441724515894,3,1,1,1,1
146,1,1,22,4305,4322,right,right,0.0010787579230964184,-0.9999994039535522,0.21551425755023956,0.4799097180366516,0.8308591023509989,18,6,6,6,6
147,1,1,22,4329,4333,right,right,-0.9639258980751038,0.26617082953453064,0.2146129310131073,0.4400513768196106,0.8123878650839345,4,2,2,2,2
247,15,15,127,4335,4335,center,center,0.0,0.0,0.2851654887199402,0.6785402297973633,1.0,1,1,1,1,1
148,1,1,22,4338,4341,right,right,0.8279842138290405,-0.5607513189315796,0.2143845111131668,0.46239760518074036,0.8282608695652174,3,1,1,1,1
248,15,15,127,4338,4341,center,center,-0.9971822500228882,-0.07501805573701859,0.2893148362636566,0.6062822937965393,1.0,4,2,2,2,2
249,15,15,127,4346,4348,center,center,0.601021945476532,0.799232542514801,0.2851096987724304,0.5702505111694336,1.0,3,1,1,1,1
149,1,1,22,4348,4349,right,right,-0.9550346732139587,0.2964940369129181,0.21443451941013336,0.4672282636165619,0.8267080745341615,2,1,1,1,1
150,1,1,22,4370,4370,right,right,0.0,0.0,0.21642716228961945,0.46326103806495667,0.8282608695652174,1,1,1,1,1
151,1,1,22,4373,4373,right,right,0.0,0.0,0.2168060690164566,0.4634574055671692,0.8298136645962733,1,1,1,1,1
250,15,15,127,4373,4373,center,center,0.0,0.0,0.29253220558166504,0.5640331506729126,0.977258811997569,1,1,1,1,1
152,1,1,22,4379,4436,right,right,0.408069372177124,0.9129509329795837,0.21867994964122772,0.4596097767353058,0.8384316770186336,58,10,10,8,8
251,15,15,127,4388,4388,center,center,0.0,0.0,0.2974659502506256,0.5809666514396667,1.0,1,1,1,1,1
252,15,15,127,4392,4392,center,center,0.0,0.0,0.29807761311531067,0.5822371244430542,1.0,1,1,1,1,1
253,15,15,127,4405,4425,center,center,-0.9774768948554993,0.2110425978899002,0.1973612904548645,0.7160274386405945,0.9267380865389633,20,7,7,7,7
254,15,15,127,4431,4439,center,center,0.19519321620464325,0.9807647466659546,0.29420149326324463,0.7323014736175537,1.0,9,3,3,3,3
153,1,1,22,4439,4490,right,right,0.81578129529953,-0.5783604979515076,0.21731796860694885,0.4507831931114197,0.8339742418706614,51,10,10,8,8
255,15,15,127,4442,4450,center,center,-0.6334553360939026,0.7737792730331421,0.2971190810203552,0.7241398692131042,1.0,9,3,3,3,3
256,15,15,127,4462,4590,center,center,0.5705545544624329,-0.8212597370147705,0.2939409017562866,0.6665682792663574,1.0,128,10,10,8,8
154,1,1,22,4493,4497,right,right,-0.9875028729438782,-0.1576009839773178,0.21338915824890137,0.4631897211074829,0.8251552795031056,5,2,2,2,2
155,1,1,22,4504,4584,right,right,0.9824764132499695,0.18638688325881958,0.21630729734897614,0.4562795162200928,0.8342459810010961,81,10,10,8,8
156,1,1,22,4588,4591,right,right,-0.3491755425930023,-0.9370573163032532,0.2179933488368988,0.4476979970932007,0.8213318422075833,4,2,2,2,2
157,1,1,22,4602,4606,right,right,-0.9952571988105774,-0.0972786471247673,0.21651826798915863,0.480005145072937,0.8366413956887103,4,2,2,2,2
257,15,15,170,4615,4615,center,center,0.0,0.0,0.271308034658432,0.4363399147987366,0.8974767980714785,1,1,1,1,1
158,1,1,22,4622,4682,right,right,0.787600576877594,0.616186261177063,0.21646028757095337,0.4621199369430542,0.83171321848109,61,10,10,8,8
159,1,1,22,4685,4720,right,right,-0.033573850989341736,0.9994362592697144,0.21568262577056885,0.4533537030220032,0.8258563967721309,36,10,10,8,8
258,15,15,127,4704,4709,center,center,-0.04991183057427406,-0.9987536072731018,0.22045139968395233,0.7449795007705688,0.9631713554987212,6,2,2,2,2
259,15,15,127,4716,4721,center,center,0.9765699505805969,0.2152000069618225,0.19358278810977936,0.8715705871582031,0.9411125319693094,6,2,2,2,2
260,15,15,127,4725,4728,center,center,-0.9825185537338257,0.1861647367477417,0.28020328283309937,0.6175976395606995,0.9203153420513729,3,1,1,1,1
160,1,1,22,4727,4749,right,right,0.2285766452550888,-0.9735259413719177,0.2144051492214203,0.4658575654029846,0.8276987843746296,22,8,8,8,8
261,15,15,127,4732,4751,center,center,0.18806296586990356,0.9821569919586182,0.2705041766166687,0.7518924474716187,0.9725774012008263,20,7,7,7,7
161,1,1,22,4754,4769,right,center,-0.9999933242797852,0.0036515535321086645,0.21332456171512604,0.49681246280670166,0.8833342521846115,16,6,6,6,6
162,1,1,22,4772,4801,right,right,-0.9257171154022217,-0.37821656465530396,0.2160671502351761,0.4712451696395874,0.8403662747301202,30,10,10,8,8
163,1,1,22,4805,4806,right,right,0.8425431251525879,-0.538628876209259,0.215818852186203,0.5141717791557312,0.8551150895140665,2,1,1,1,1
164,1,1,22,4809,4915,right,right,0.08631466329097748,0.9962679147720337,0.21656399965286255,0.48821666836738586,0.8483472862599731,106,10,10,8,8
165,1,1,22,4920,4931,right,right,-0.399245023727417,0.9168442487716675,0.21646206080913544,0.5126100778579712,0.8534367007672635,12,4,4,4,4
262,15,15,127,4927,4957,center,center,0.7124910950660706,-0.7016811370849609,0.340995192527771,0.5840194225311279,1.0,31,10,10,8,8
166,1,1,22,4946,5013,right,right,0.9878628849983215,0.15532854199409485,0.21674126386642456,0.46836376190185547,0.843291086369136,66,10,10,8,8
263,15,15,127,4960,4960,center,center,0.0,0.0,0.361160546541214,0.5797139406204224,1.0,1,1,1,1,1
264,15,15,127,4964,5026,center,center,0.2641119956970215,0.9644920229911804,0.32939714193344116,0.617445707321167,1.0,60,10,10,8,8
167,1,1,22,5017,5097,right,right,0.9874759316444397,-0.15776965022087097,0.21851500868797302,0.46661677956581116,0.8345168050213232,77,10,10,8,8
265,15,15,127,5030,5100,center,center,-0.6921324133872986,0.7217705249786377,0.3183319866657257,0.5934760570526123,0.9995815975585849,69,10,10,8,8
272,21,21,170,5042,5099,center,center,0.9885393381118774,-0.15096330642700195,0.2607977092266083,0.7780860066413879,0.9942673940771669,57,10,10,8,8
168,1,1,22,5101,5103,right,right,-0.9792325496673584,-0.20274004340171814,0.21629966795444489,0.4644280672073364,0.8282608695652174,2,1,1,1,1
273,21,21,170,5107,5146,center,center,0.1636270135641098,-0.9865223169326782,0.2609947621822357,0.7871361970901489,1.0,36,10,10,8,8
266,15,15,127,5111,5127,center,center,0.609593391418457,0.7927142977714539,0.2356315553188324,0.8477261662483215,0.9503888836344098,17,6,6,6,6
169,1,1,22,5126,5126,right,right,0.0,0.0,0.21616709232330322,0.4832192659378052,0.8328566490377213,1,1,1,1,1
170,1,1,22,5129,5129,right,right,0.0,0.0,0.21805568039417267,0.4784170687198639,0.8361454323306237,1,1,1,1,1
267,15,15,227,5132,5132,bottom,bottom,0.0,0.0,0.2998795807361603,0.6663907766342163,0.9562932664459942,1,1,1,1,1
268,15,15,228,5139,5139,bottom,bottom,0.0,0.0,0.2835884690284729,0.6213076114654541,0.62,1,1,1,1,1
171,1,1,22,5146,5146,right,right,0.0,0.0,0.21946467459201813,0.4655393362045288,0.8286728016848702,1,1,1,1,1
172,1,1,22,5150,5170,right,right,-0.9879435896873474,-0.15481425821781158,0.21902501583099365,0.4722372889518738,0.838098051608461,21,7,7,7,7
274,21,21,170,5170,5192,center,center,-0.9821597337722778,0.1880485564470291,0.2610834538936615,0.7606854438781738,0.9957856986275007,20,7,7,7,7
173,1,1,22,5173,5186,right,right,-0.6396277546882629,0.7686848640441895,0.21933571994304657,0.4821648597717285,0.8424450875228281,13,5,5,5,5
174,1,1,22,5189,5191,top,right,0.999194324016571,-0.04013509303331375,0.2195858657360077,0.48740440607070923,0.9087243372272358,3,1,1,1,1
275,21,21,170,5200,5200,center,center,0.0,0.0,0.2610887587070465,0.7668783068656921,1.0,1,1,1,1,1
276,21,21,170,5213,5219,center,center,-0.991495668888092,0.13013963401317596,0.2613893151283264,0.7691842317581177,1.0,7,3,3,3,3
175,1,1,22,5218,5218,right,right,0.0,0.0,0.21676293015480042,0.49578675627708435,0.8392404375090645,1,1,1,1,1
277,21,21,170,5234,5236,center,center,0.31128278374671936,0.9503173828125,0.26078271865844727,0.791642963886261,1.0,3,1,1,1,1
278,21,21,170,5244,5245,center,center,-0.9966785311698914,-0.0814366415143013,0.2602974474430084,0.7686203718185425,1.0,2,1,1,1,1
176,1,1,22,5250,5304,right,right,0.6815879344940186,-0.7317362427711487,0.21573618054389954,0.45792725682258606,0.8299872122762147,55,10,10,8,8
279,21,21,235,5259,5259,center,center,0.0,0.0,0.21537598967552185,0.9168604612350464,0.8446151483854178,1,1,1,1,1
