a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.4855315934797608,0.6996757398611618,0.5339181423187256,760.0,0.9221843895644309,0.9630700349807739,0.5,15,0.9725163793563842,10,0.8445652173913043,1,6,0.7687143769562683,scored,0.025,0.6366665902300772,0.6743129830896397,0.7475232711305628,1.0,candidate,0.5011202980214958,0.5339180827140808,0.9723476946353913,0.9799385070800781
0.7393444987006246,0.6996757398611618,0.39493927359580994,904.0,0.4722276690300079,0.9336797793706259,0.29900960624217987,15,0.9571480401357015,9,1.0,1,4,0.8364662215900662,scored,0.025,0.5253206886011446,0.562002635712287,0.5790744008982546,1.0,candidate,0.43963159722482725,0.39636822044849396,0.9511105924844743,0.9755873878796896
0.5808858520330864,0.6996757398611618,0.38399365544319153,933.0,0.5314361976362485,0.9259327451388041,0.11251363158226013,15,0.9540299169222515,9,0.9861123028153479,1,3,0.8306376195781905,scored,0.025,0.5135959207914771,0.5480384545257749,0.5512160593949837,1.0,candidate,0.42819275690613606,0.39129162579774857,0.9480806916952134,0.9761062661806742
0.7233065925611665,0.6996757398611618,0.3213483691215515,755.0,0.5475732206271545,0.9230148196220398,0.32444165647029877,15,0.9416206192970276,9,0.62,1,7,0.658634161514509,scored,0.0,0.48588508578714107,0.48588508578714107,0.6178665694007592,0.62,candidate,0.5034033022731926,0.3213483393192291,0.94128837287426,0.9562394618988037
0.7051159260116434,0.6996757398611618,0.4134773015975952,1004.0,0.5537626737079004,0.8996911644935608,0.9948491156101227,15,0.9378772854804993,9,0.62,1,2,0.658634161514509,scored,0.025,0.5173669335003368,0.5477921252081599,0.6143039746293977,0.62,candidate,0.4014279263263048,0.39637579768896103,0.9375217258930207,0.9678806662559509
0.8272984882994704,1.0,0.2691272795200348,771.0,0.4910566085175449,0.9552607933680216,0.4201284199953079,16,0.9581274811426799,11,0.6996757398611618,6,15,0.8364662215900662,scored,0.025,0.4475771781471551,0.4913170640587776,0.6255533604303152,1.0,candidate,0.4961340677445155,0.28597352653741837,0.9568475127220155,0.9603798786799113
0.7110452527015889,0.9866216051638047,0.49881449341773987,21.0,0.7233326417308188,0.9722186326980591,0.6242635846138,17,0.9700112056732179,12,1.0,7,16,0.9932882789823932,same_source_stitch_trust,0.025,0.6605288492755382,0.717893061486803,0.7184176861191269,1.0,accepted,0.9810901681733031,0.543082132935524,0.9600420773029328,0.9682767987251282
0.5882466626725394,0.9866216051638047,0.3816763162612915,846.0,0.6788807530412638,0.9247493147850037,0.2895866483449936,17,0.9573005382219952,11,0.6996757398611618,6,15,0.8308520936701022,scored,0.025,0.5165867433962393,0.5561971108264946,0.642627116893774,1.0,candidate,0.4634341806681256,0.36844396591186523,0.957638254761696,0.9828764994939169
0.8628585334549181,1.0,0.11737065017223358,101.0,0.7430542569846432,0.9782453974088033,0.8323280215263367,40,0.9816719555854798,12,0.9866216051638047,7,17,0.9932882789823932,scored,0.025,0.37314010995276403,0.4363803904382815,0.7909759675727532,0.62,candidate,0.9122710019220396,0.12815991789102554,0.9774453580379487,0.9843642512957255
0.8240577396326335,1.0,0.045948855578899384,132.0,0.9734587143960981,0.9579984744389852,0.4710446447134018,40,0.9744171746571859,12,1.0,7,16,1.0,scored,0.025,0.32308634974543937,0.3892871901857234,0.9136983244907122,0.62,candidate,0.8869204367171575,0.058516133576631546,0.9644690155982971,0.9873175819714864
